datetime,timestamp,price,action,position_type,quantity,balance,networth,reward,reward_networth,reward_action,reward_market,done,trade_count,profitable_trades,win_rate,total_profit,max_drawdown
2020-03-26 06:00:00+00:00,1585202400,6636.0,hold,None,0.0,10000.0,10000.0,0.0,0.0,0.0,0,False,0,0,0.0,0.0,0.0
2020-03-26 07:00:00+00:00,1585206000,6582.0,hold,None,0.0,10000.0,10000.0,0.0,0.0,0.0,0,False,0,0,0.0,0.0,0.0
2020-03-26 08:00:00+00:00,1585209600,6610.5,hold,None,0.0,10000.0,10000.0,0.0,0.0,0.0,0,False,0,0,0.0,0.0,0.0
2020-03-26 09:00:00+00:00,1585213200,6616.5,hold,None,0.0,10000.0,10000.0,0.0,0.0,0.0,0,False,0,0,0.0,0.0,0.0
2020-03-26 10:00:00+00:00,1585216800,6616.0,buy,long,0.30227461648908033,8000.0,9999.848862691755,-215.113730824487,-15.113730824486993,-200.0,0,False,0,0,0.0,0.0,1.5113730824486993e-05
2020-03-26 11:00:00+00:00,1585220400,6598.5,hold,long,0.30227461648908033,8000.0,9994.559056903196,-528.9705788559534,-528.9805788559534,0.01,0,False,0,0,0.0,0.0,0.0005440943096804403
2020-03-26 12:00:00+00:00,1585224000,6620.5,close_long,None,0.0,9994.559056903196,9994.559056903196,-544.0943096803446,0.0,-544.0943096803446,0,False,1,0,0.0,-5.440943096803446,0.0005440943096804403
2020-03-26 13:00:00+00:00,1585227600,6626.5,hold,None,0.0,9994.559056903196,9994.559056903196,0.0,0.0,0.0,0,False,1,0,0.0,-5.440943096803446,0.0005440943096804403
2020-03-26 14:00:00+00:00,1585231200,6591.5,buy,long,0.30165423849402234,7995.647245522557,9984.001158555904,-1255.6810158672124,-1055.7898347291484,-199.8911811380639,0,False,1,0,0.0,-5.440943096803446,0.0015998841444095889
2020-03-26 15:00:00+00:00,1585234800,6611.0,hold,long,0.30165423849402234,7995.647245522557,9989.883416206538,588.2357650633619,588.2257650633619,0.01,0,False,1,0,0.0,-5.440943096803446,0.0015998841444095889
2020-03-26 16:00:00+00:00,1585238400,6634.5,hold,long,0.30165423849402234,7995.647245522557,9996.972290811147,708.9074604609374,708.8874604609373,0.02,0,False,1,0,0.0,-5.440943096803446,0.0015998841444095889
